,기초지자체,기타관광,레저스포츠,문화관광,쇼핑,숙박,역사관광,음식,자연관광,체험관광,외부방문자 수
185,전라남도 구례군,215537.0,34640.0,594442.0,129977.0,821734.0,1707182.0,1169120.0,399229.0,178400.0,5201175.0
186,전라남도 나주시,1478043.0,1282868.0,1417899.0,561437.0,1582856.0,354257.0,7681004.0,172840.0,76639.0,14597951.0
187,전라남도 담양군,872160.0,390566.9166666667,1218506.0,194551.0,1077366.0,764059.1527777778,7324951.916666667,1817534.2222222222,159266.0,13837220.0
188,전라남도 목포시,5811674.0,85285.91666666667,2862310.0,2147926.0,2865720.0,27549.152777777777,8038521.916666667,865450.2222222222,6819.0,22729375.0
189,전라남도 무안군,1426652.0,1155808.9166666667,1031229.0,1750107.0,1365921.0,133709.15277777778,5217987.916666667,1270061.2222222222,7357.0,13376954.0
190,전라남도 보성군,1701557.0,311608.0,516931.0,209104.0,720617.0,186108.0,1360780.0,1044706.0,297747.0,6300197.0
191,전라남도 순천시,5553037.0,693543.9166666666,1106777.0,2303232.0,1885036.0,1520730.1527777778,8983780.916666666,417827.22222222225,50021.0,22532105.0
192,전라남도 신안군,2132628.0,18995.0,928693.0,36229.0,1227459.0,56231.0,552813.0,1381774.0,4025.0,6289824.0
193,전라남도 여수시,2470909.0,770019.9166666666,3123745.0,1493243.0,5376309.0,749422.1527777778,8891022.916666666,1499284.2222222222,31262.0,24423336.0
194,전라남도 영광군,1393391.0,333153.0,950202.0,119437.0,559449.0,709937.0,1929005.0,665936.0,9203.0,6620693.0
195,전라남도 영암군,716834.0,1795150.9166666667,886706.0,51409.0,1700677.0,1088125.1527777778,2095127.9166666667,929815.2222222222,31106.0,9313164.0
196,전라남도 완도군,2460665.0,30589.0,320677.0,133328.0,531299.0,103005.0,547839.0,1221846.0,1166.0,5301330.0
197,전라남도 장성군,914517.0,926652.0,1260173.0,79887.0,871127.0,1229929.0,3147492.0,777354.0,34933.0,9192978.0
198,전라남도 장흥군,295870.0,524182.9166666667,871816.0,545674.0,503616.0,172793.15277777778,1005590.9166666666,774383.2222222222,3065.0,4715065.0
199,전라남도 진도군,364992.0,66669.0,451126.0,108073.0,1698681.0,276475.0,735648.0,831263.0,11733.0,4495529.0
200,전라남도 함평군,354995.0,841042.9166666666,1375339.0,136807.0,303144.0,157919.15277777778,1730693.9166666667,845777.2222222222,3749.0,5767587.0
201,전라남도 해남군,1278906.0,558905.0,1383226.0,183930.0,880157.0,1320665.0,1614546.0,597825.0,51066.0,7820139.0
202,전라남도 화순군,520424.0,1389204.9166666667,1273631.0,123621.0,1142614.0,940315.1527777778,4801484.916666667,613742.2222222222,214461.0,11037619.0
203,전라북도 고창군,354945.0,814534.9166666666,972481.0,74064.0,891684.0,1801248.1527777778,2163070.9166666665,1219253.2222222222,789504.0,9098815.0
204,전라북도 군산시,2036394.0,523187.9166666667,1471161.0,3331211.0,2747544.0,293191.15277777775,9736598.916666666,2046370.2222222222,5774.0,22209553.0
205,전라북도 김제시,1373921.0,719767.9166666666,796132.0,1036683.0,388663.0,1090857.1527777778,4599066.916666667,561217.2222222222,40588.0,10625016.0
206,전라북도 남원시,1673998.0,658108.0,614145.0,475732.0,1956185.0,346881.0,2753867.0,496671.0,9025.0,8935616.0
207,전라북도 무주군,691727.0,888993.0,694126.0,84190.0,2594716.0,211498.0,1487120.0,452000.0,14749.0,7056994.0
208,전라북도 부안군,1299912.0,211413.91666666666,490141.0,373480.0,2174596.0,507472.15277777775,1826749.9166666667,2225018.222222222,15817.0,9142722.0
209,전라북도 순창군,873057.0,194262.91666666666,474177.0,72353.0,324341.0,566677.1527777778,1138735.9166666667,705745.2222222222,93274.0,4460743.0
210,전라북도 완주군,1362177.0,612509.0,1764239.0,376957.0,3505219.0,828823.0,8918666.0,1042262.0,58888.0,18460178.0
211,전라북도 익산시,7096543.0,756378.0,2015930.0,1659750.0,1260562.0,549871.0,6686855.0,56738.0,118727.0,20191608.0
212,전라북도 임실군,1809102.0,611609.9166666666,1263252.0,97791.0,328480.0,113504.15277777778,2411591.9166666665,576515.2222222222,8541.0,7238435.0
213,전라북도 장수군,156675.0,641855.0,262881.0,29918.0,383411.0,166717.0,434710.0,520669.0,47122.0,2594820.0
214,전라북도 전주시 덕진구,4698885.0,237433.91666666666,6490970.0,1776234.0,3101536.0,15311.152777777777,14494535.916666666,1510870.2222222222,4205.0,32348101.0
215,전라북도 전주시 완산구,145885.0,138293.91666666666,2230691.0,4729699.0,4428618.0,4660205.152777778,18132464.916666668,0.0,10002.0,34488110.0
216,전라북도 정읍시,2315703.0,703944.0,1429338.0,543381.0,1007809.0,343230.0,3432801.0,327357.0,120116.0,10213933.0
217,전라북도 진안군,276014.0,352164.0,512687.0,68645.0,559744.0,460487.0,526475.0,1396097.0,113340.0,4216526.0
218,제주특별자치도 서귀포시,3976816.0,1744532.9166666667,4910232.0,2609646.0,10543683.0,466290.15277777775,14926362.916666666,4769729.222222222,567353.0,44533211.0
219,제주특별자치도 제주시,7290661.0,2453709.9166666665,4137342.0,3118217.0,9117714.0,363612.15277777775,24521677.916666668,7303064.222222222,179020.0,58503136.0
220,충청남도 계룡시,388376.0,1053440.9166666667,516714.0,633017.0,381701.0,59311.15277777778,1772016.9166666667,47862.22222222222,1900.0,4872362.0
221,충청남도 공주시,1838976.0,690919.9166666666,2041287.0,570591.0,2769609.0,5754961.152777778,9771921.916666666,618930.2222222222,153854.0,24228928.0
222,충청남도 금산군,1400800.0,732166.0,535893.0,866767.0,1222479.0,453755.0,3193310.0,400518.0,545381.0,9302076.0
223,충청남도 논산시,2694240.0,844151.0,1436889.0,803122.0,1560849.0,826106.0,5279797.0,968402.0,145493.0,14549304.0
224,충청남도 당진시,1765881.0,977514.9166666666,4380688.0,1001056.0,1418423.0,415878.15277777775,7542077.916666667,3335584.222222222,13147.0,20868370.0
225,충청남도 보령시,1125357.0,777593.9166666666,1449540.0,1303140.0,3842053.0,108074.15277777778,4548336.916666667,3214881.222222222,43871.0,16430966.0
226,충청남도 부여군,413860.0,772635.9166666666,1400083.0,1421289.0,1512721.0,1625679.1527777778,2552550.9166666665,112245.22222222222,34127.0,9863212.0
227,충청남도 서산시,1288890.0,579235.9166666666,748435.0,1487193.0,1576913.0,2658764.152777778,5437420.916666667,2566940.222222222,40186.0,16402261.0
228,충청남도 서천군,1368786.0,92954.91666666667,978157.0,1238546.0,984578.0,297423.15277777775,1301563.9166666667,2681106.222222222,83118.0,9044445.0
229,충청남도 아산시,5504044.0,1684122.0,1791239.0,3019472.0,2251402.0,1227616.0,13185987.0,823661.0,1457698.0,30883424.0
230,충청남도 예산군,2493592.0,409196.0,562326.0,1199612.0,2399090.0,1460202.0,4033196.0,521099.0,317103.0,13385538.0
231,충청남도 천안시 동남구,3061330.0,2060559.9166666667,5436928.0,5134445.0,3502046.0,965219.1527777778,18037796.916666668,346447.22222222225,266760.0,38829651.0
232,충청남도 천안시 서북구,249342.0,515173.9166666667,2014734.0,7237242.0,3101437.0,43805.15277777778,20006825.916666668,134768.22222222222,13000.0,33334449.0
233,충청남도 청양군,945693.0,198213.0,598398.0,130832.0,505122.0,312612.0,1114419.0,457763.0,10561.0,4224485.0
234,충청남도 태안군,644802.0,871929.9166666666,959736.0,478407.0,5013940.0,132578.15277777778,2695785.9166666665,5280899.222222222,137662.0,16233697.0
235,충청남도 홍성군,1308313.0,45602.916666666664,1151733.0,990369.0,787902.0,305555.15277777775,4230095.916666667,2022005.2222222222,13918.0,10873615.0
236,충청북도 괴산군,1520854.0,175422.0,584582.0,301086.0,2524190.0,303061.0,1876306.0,2075700.0,93778.0,9405986.0
237,충청북도 단양군,1279385.0,383641.9166666667,1233206.0,775905.0,1579944.0,364079.15277777775,1683200.9166666667,555364.2222222222,7644.0,7880411.0
238,충청북도 보은군,333609.0,786301.9166666666,628258.0,55449.0,737377.0,986007.1527777778,1021998.9166666666,819656.2222222222,1886.0,5388608.0
239,충청북도 영동군,1147737.0,684208.9166666666,467185.0,118337.0,615222.0,444817.15277777775,1342267.9166666667,962283.2222222222,11973.0,5812210.0
240,충청북도 옥천군,1351394.0,286548.9166666667,1577519.0,142292.0,799709.0,563134.1527777778,3854269.9166666665,721378.2222222222,83928.0,9398385.0
241,충청북도 음성군,1409210.0,5815649.0,977190.0,578428.0,1348864.0,336359.0,6112406.0,596998.0,17658.0,17143676.0
242,충청북도 제천시,2033618.0,823284.9166666666,472219.0,1152379.0,3083082.0,380053.15277777775,4270261.916666667,886870.2222222222,74283.0,13194171.0
243,충청북도 증평군,549039.0,744066.9166666666,332824.0,115878.0,492247.0,33035.15277777778,2444794.9166666665,409257.22222222225,75774.0,5215036.0
244,충청북도 진천군,748825.0,3104018.9166666665,523328.0,260286.0,1242760.0,1000785.1527777778,4053195.9166666665,513554.22222222225,16533.0,11481520.0
245,충청북도 청주시 상당구,1850280.0,995426.9166666666,4581285.0,2613557.0,2309272.0,1022690.1527777778,12969729.916666666,546858.2222222222,92338.0,26999556.0
246,충청북도 청주시 서원구,223980.0,1280412.9166666667,1457317.0,3362332.0,423278.0,265393.15277777775,18798410.916666668,0.0,433519.0,26257961.0
247,충청북도 청주시 청원구,4895284.0,1317332.9166666667,2365508.0,1177061.0,2141527.0,317682.15277777775,10777968.916666666,182458.22222222222,41590.0,23234532.0
248,충청북도 청주시 흥덕구,8888731.0,1147030.9166666667,1334667.0,5943814.0,2462568.0,34808.15277777778,11707252.916666666,16141.222222222223,14205.0,31567339.0
249,충청북도 충주시,1603925.0,5550281.916666667,1549647.0,1355454.0,2735128.0,234201.15277777778,7000669.916666667,1023744.2222222222,554248.0,21624987.0
