,기초지자체,기타관광,레저스포츠,문화관광,쇼핑,숙박,역사관광,음식,자연관광,체험관광,외부방문자 수
187,전라남도 담양군,872160.0,351101.14285714284,1218506.0,194551.0,1077366.0,757481.5238095238,7285486.142857143,1764913.1904761905,159266.0,13837220.0
188,전라남도 목포시,5811674.0,45820.14285714286,2862310.0,2147926.0,2865720.0,20971.52380952381,7999056.142857143,812829.1904761905,6819.0,22729375.0
189,전라남도 무안군,1426652.0,1116343.142857143,1031229.0,1750107.0,1365921.0,127131.52380952382,5178522.142857143,1217440.1904761905,7357.0,13376954.0
190,전라남도 보성군,1701557.0,311608.0,516931.0,209104.0,720617.0,186108.0,1360780.0,1418900.0,297747.0,6300197.0
191,전라남도 순천시,5553037.0,654078.1428571428,1106777.0,2303232.0,1885036.0,1514152.5238095238,8944315.142857144,365206.1904761905,50021.0,22532105.0
192,전라남도 신안군,2132628.0,18995.0,928693.0,36229.0,1227459.0,56231.0,552813.0,1755968.0,4025.0,6289824.0
193,전라남도 여수시,2470909.0,730554.1428571428,3123745.0,1493243.0,5376309.0,742844.5238095238,8851557.142857144,1446663.1904761905,31262.0,24423336.0
194,전라남도 영광군,1393391.0,333153.0,950202.0,119437.0,559449.0,709937.0,1929005.0,1040130.0,9203.0,6620693.0
195,전라남도 영암군,716834.0,1755685.142857143,886706.0,51409.0,1700677.0,1081547.5238095238,2055662.142857143,877194.1904761905,31106.0,9313164.0
196,전라남도 완도군,2460665.0,30589.0,320677.0,133328.0,531299.0,103005.0,547839.0,1596040.0,1166.0,5301330.0
197,전라남도 장성군,914517.0,926652.0,1260173.0,79887.0,871127.0,1229929.0,3147492.0,1151548.0,34933.0,9192978.0
198,전라남도 장흥군,295870.0,484717.14285714284,871816.0,545674.0,503616.0,166215.52380952382,966125.1428571428,721762.1904761905,3065.0,4715065.0
199,전라남도 진도군,364992.0,66669.0,451126.0,108073.0,1698681.0,276475.0,735648.0,1205457.0,11733.0,4495529.0
200,전라남도 함평군,354995.0,801577.1428571428,1375339.0,136807.0,303144.0,151341.52380952382,1691228.142857143,793156.1904761905,3749.0,5767587.0
201,전라남도 해남군,1278906.0,558905.0,1383226.0,183930.0,880157.0,1320665.0,1614546.0,972019.0,51066.0,7820139.0
202,전라남도 화순군,520424.0,1349739.142857143,1273631.0,123621.0,1142614.0,933737.5238095238,4762019.142857143,561121.1904761905,214461.0,11037619.0
203,전라북도 고창군,354945.0,775069.1428571428,972481.0,74064.0,891684.0,1794670.5238095238,2123605.1428571427,1166632.1904761905,789504.0,9098815.0
204,전라북도 군산시,2036394.0,483722.14285714284,1471161.0,3331211.0,2747544.0,286613.5238095238,9697133.142857144,1993749.1904761905,5774.0,22209553.0
205,전라북도 김제시,1373921.0,680302.1428571428,796132.0,1036683.0,388663.0,1084279.5238095238,4559601.142857143,508596.1904761905,40588.0,10625016.0
206,전라북도 남원시,1673998.0,658108.0,614145.0,475732.0,1956185.0,346881.0,2753867.0,870865.0,9025.0,8935616.0
207,전라북도 무주군,691727.0,1362581.9999999998,694126.0,84190.0,2594716.0,211498.0,1487120.0,452000.0,14749.0,7056994.0
208,전라북도 부안군,1299912.0,171948.14285714287,490141.0,373480.0,2174596.0,500894.5238095238,1787284.142857143,2172397.1904761903,15817.0,9142722.0
209,전라북도 순창군,873057.0,154797.14285714287,474177.0,72353.0,324341.0,560099.5238095238,1099270.142857143,653124.1904761905,93274.0,4460743.0
210,전라북도 완주군,1362177.0,612509.0,1764239.0,376957.0,3505219.0,903112.0,8918666.0,1042262.0,58888.0,18460178.0
211,전라북도 익산시,7096543.0,756378.0,2015930.0,1659750.0,1260562.0,624160.0,6686855.0,56738.0,118727.0,20191608.0
212,전라북도 임실군,1809102.0,572144.1428571428,1263252.0,97791.0,328480.0,106926.52380952382,2372126.1428571427,523894.1904761905,8541.0,7238435.0
213,전라북도 장수군,156675.0,641855.0,262881.0,29918.0,383411.0,166717.0,434710.0,894863.0,47122.0,2594820.0
214,전라북도 전주시 덕진구,4698885.0,197968.14285714287,6490970.0,1776234.0,3101536.0,8733.52380952381,14455070.142857144,1458249.1904761905,4205.0,32348101.0
215,전라북도 전주시 완산구,145885.0,98828.14285714287,2230691.0,4729699.0,4428618.0,4653627.523809524,18092999.14285714,0.0,10002.0,34488110.0
216,전라북도 정읍시,2315703.0,703944.0,1429338.0,543381.0,1007809.0,417519.0,3432801.0,327357.0,120116.0,10213933.0
217,전라북도 진안군,276014.0,352164.0,512687.0,68645.0,559744.0,460487.0,526475.0,1770291.0,113340.0,4216526.0
218,제주특별자치도 서귀포시,3976816.0,1705067.142857143,4910232.0,2609646.0,10543683.0,459712.5238095238,14886897.142857144,4717108.19047619,567353.0,44533211.0
219,제주특별자치도 제주시,7290661.0,2414244.1428571427,4137342.0,3118217.0,9117714.0,357034.5238095238,24482212.14285714,7250443.19047619,179020.0,58503136.0
220,충청남도 계룡시,388376.0,1013975.1428571428,516714.0,633017.0,381701.0,52733.52380952381,1732551.142857143,0.0,1900.0,4872362.0
221,충청남도 공주시,1838976.0,651454.1428571428,2041287.0,570591.0,2769609.0,5748383.523809524,9732456.142857144,566309.1904761905,153854.0,24228928.0
222,충청남도 금산군,1400800.0,732166.0,535893.0,866767.0,1222479.0,453755.0,3193310.0,774712.0,545381.0,9302076.0
223,충청남도 논산시,2694240.0,844151.0,1436889.0,803122.0,1560849.0,900395.0,5279797.0,968402.0,145493.0,14549304.0
224,충청남도 당진시,1765881.0,938049.1428571428,4380688.0,1001056.0,1418423.0,409300.5238095238,7502612.142857143,3282963.1904761903,13147.0,20868370.0
225,충청남도 보령시,1125357.0,738128.1428571428,1449540.0,1303140.0,3842053.0,101496.52380952382,4508871.142857143,3162260.1904761903,43871.0,16430966.0
226,충청남도 부여군,413860.0,733170.1428571428,1400083.0,1421289.0,1512721.0,1619101.5238095238,2513085.1428571427,59624.19047619047,34127.0,9863212.0
227,충청남도 서산시,1288890.0,539770.1428571428,748435.0,1487193.0,1576913.0,2652186.523809524,5397955.142857143,2514319.1904761903,40186.0,16402261.0
228,충청남도 서천군,1368786.0,53489.14285714286,978157.0,1238546.0,984578.0,290845.5238095238,1262098.142857143,2628485.1904761903,83118.0,9044445.0
229,충청남도 아산시,5504044.0,2157711.0,1791239.0,3019472.0,2251402.0,1227616.0,13185987.0,823661.0,1457698.0,30883424.0
230,충청남도 예산군,2493592.0,409196.0,562326.0,1199612.0,2399090.0,1534491.0,4033196.0,521099.0,317103.0,13385538.0
231,충청남도 천안시 동남구,3061330.0,2021094.142857143,5436928.0,5134445.0,3502046.0,958641.5238095238,17998331.14285714,293826.1904761905,266760.0,38829651.0
232,충청남도 천안시 서북구,249342.0,475708.14285714284,2014734.0,7237242.0,3101437.0,37227.52380952381,19967360.14285714,82147.19047619047,13000.0,33334449.0
233,충청남도 청양군,945693.0,198213.0,598398.0,130832.0,505122.0,312612.0,1114419.0,831957.0,10561.0,4224485.0
234,충청남도 태안군,644802.0,832464.1428571428,959736.0,478407.0,5013940.0,126000.52380952382,2656320.1428571427,5228278.19047619,137662.0,16233697.0
235,충청남도 홍성군,1308313.0,6137.142857142862,1151733.0,990369.0,787902.0,298977.5238095238,4190630.1428571427,1969384.1904761905,13918.0,10873615.0
236,충청북도 괴산군,1520854.0,175422.0,584582.0,301086.0,2524190.0,303061.0,1876306.0,2449894.0,93778.0,9405986.0
237,충청북도 단양군,1279385.0,344176.14285714284,1233206.0,775905.0,1579944.0,357501.5238095238,1643735.142857143,502743.1904761905,7644.0,7880411.0
238,충청북도 보은군,333609.0,746836.1428571428,628258.0,55449.0,737377.0,979429.5238095238,982533.1428571428,767035.1904761905,1886.0,5388608.0
239,충청북도 영동군,1147737.0,644743.1428571428,467185.0,118337.0,615222.0,438239.5238095238,1302802.142857143,909662.1904761905,11973.0,5812210.0
240,충청북도 옥천군,1351394.0,247083.14285714287,1577519.0,142292.0,799709.0,556556.5238095238,3814804.1428571427,668757.1904761905,83928.0,9398385.0
241,충청북도 음성군,1409210.0,5815649.0,977190.0,578428.0,1348864.0,336359.0,6112406.0,971192.0,17658.0,17143676.0
242,충청북도 제천시,2033618.0,783819.1428571428,472219.0,1152379.0,3083082.0,373475.5238095238,4230796.142857143,834249.1904761905,74283.0,13194171.0
243,충청북도 증평군,549039.0,704601.1428571428,332824.0,115878.0,492247.0,26457.52380952381,2405329.1428571427,356636.1904761905,75774.0,5215036.0
244,충청북도 진천군,748825.0,3064553.1428571427,523328.0,260286.0,1242760.0,994207.5238095238,4013730.1428571427,460933.1904761905,16533.0,11481520.0
245,충청북도 청주시 상당구,1850280.0,955961.1428571428,4581285.0,2613557.0,2309272.0,1016112.5238095238,12930264.142857144,494237.1904761905,92338.0,26999556.0
246,충청북도 청주시 서원구,223980.0,1240947.142857143,1457317.0,3362332.0,423278.0,258815.52380952382,18758945.14285714,0.0,433519.0,26257961.0
247,충청북도 청주시 청원구,4895284.0,1277867.142857143,2365508.0,1177061.0,2141527.0,311104.5238095238,10738503.142857144,129837.19047619047,41590.0,23234532.0
248,충청북도 청주시 흥덕구,8888731.0,1107565.142857143,1334667.0,5943814.0,2462568.0,28230.52380952381,11667787.142857144,0.0,14205.0,31567339.0
249,충청북도 충주시,1603925.0,5510816.142857143,1549647.0,1355454.0,2735128.0,227623.52380952382,6961204.142857143,971123.1904761905,554248.0,21624987.0
